net_id,hwcd,sum_constraint_hwcd,gauss_sd,nretics_est,major_tree_only,m,force_unrooted
n50r2,-1.0,-1.0,-1.0,5.509025429239219,true,20,true
n50r2,-1.0,-1.0,-1.0,3.2972058975457865,true,20,true
n50r2,40.0,24.0,40.0,0.6425157178920907,true,20,true
n50r2,20.0,12.0,20.0,1.8452261701207164,true,20,true
n50r2,-1.0,-1.0,-1.0,2.418569593726099,true,20,true
n50r2,-1.0,-1.0,-1.0,3.549701352746885,true,20,true
n50r2,-1.0,-1.0,-1.0,5.709760432688656,true,20,true
n50r2,-1.0,-1.0,-1.0,2.878962276315029,true,20,true
n50r2,-1.0,-1.0,-1.0,2.5222855630451417,true,20,true
n50r2,-1.0,-1.0,-1.0,4.982042317626858,true,20,true
n50r2,-1.0,-1.0,-1.0,1.8924595672576272,true,20,true
n50r2,26.0,26.0,26.0,0.24185828012048907,true,20,true
n50r2,-1.0,-1.0,-1.0,3.826322805653933,true,20,true
n50r2,8.0,4.0,8.0,0.9549014605150495,true,20,true
n50r2,-1.0,-1.0,-1.0,3.786317535969684,true,20,true
n50r2,-1.0,-1.0,-1.0,2.4872641776504913,true,20,true
n50r2,-1.0,-1.0,-1.0,5.01106509860688,true,20,true
n50r2,20.0,18.0,20.0,0.7999625961932612,true,20,true
n50r2,-1.0,-1.0,-1.0,3.0902414323019545,true,20,true
n50r2,-1.0,-1.0,-1.0,5.063855590565627,true,20,true
n50r2,-1.0,-1.0,-1.0,5.768743046540496,true,20,true
n50r2,26.0,22.0,26.0,1.972230305802118,true,20,true
n50r2,-1.0,-1.0,-1.0,4.506244752142153,true,20,true
n50r2,16.0,14.0,16.0,2.3341528131045295,true,20,true
n50r2,-1.0,-1.0,-1.0,1.8425180185069538,true,20,true
n50r2,38.0,22.0,38.0,0.05714585698912796,true,20,true
n50r2,-1.0,-1.0,-1.0,5.831718762652193,true,20,true
n50r2,-1.0,-1.0,-1.0,3.8389692197623337,true,20,true
n50r2,-1.0,-1.0,-1.0,4.0153324069428304,true,20,true
n50r2,-1.0,-1.0,-1.0,3.4352436848093597,true,20,true
n50r2,22.0,16.0,22.0,0.6378886777279691,true,20,true
n50r2,-1.0,-1.0,-1.0,3.930882164988525,true,20,true
n50r2,12.0,12.0,12.0,0.9714501304385303,true,20,true
n50r2,-1.0,-1.0,-1.0,3.8366701090982565,true,20,true
n50r2,-1.0,-1.0,-1.0,4.67525241676748,true,20,true
n50r2,-1.0,-1.0,-1.0,1.9838042614435685,true,20,true
n50r2,14.0,14.0,14.0,0.16339377343429032,true,20,true
n50r2,-1.0,-1.0,-1.0,4.104813921291455,true,20,true
n50r2,-1.0,-1.0,-1.0,2.450403302440658,true,20,true
n50r2,18.0,16.0,18.0,2.753655792804058,true,20,true
n50r2,-1.0,-1.0,-1.0,3.5253315098748472,true,20,true
n50r2,-1.0,-1.0,-1.0,3.9413687387066294,true,20,true
n50r2,-1.0,-1.0,-1.0,5.820211535390052,true,20,true
n50r2,-1.0,-1.0,-1.0,3.9939291750841606,true,20,true
n50r2,-1.0,-1.0,-1.0,3.4324466979353283,true,20,true
n50r2,20.0,20.0,20.0,1.2000604732961364,true,20,true
n50r2,20.0,14.0,20.0,1.1096706064840385,true,20,true
n50r2,-1.0,-1.0,-1.0,5.050632074952847,true,20,true
n50r2,-1.0,-1.0,-1.0,3.5043335894853476,true,20,true
n50r2,-1.0,-1.0,-1.0,3.405334244817726,true,20,true
n50r2,12.0,12.0,12.0,0.9320906396689262,true,20,true
n50r2,32.0,28.0,32.0,2.492283285219296,true,20,true
n50r2,36.0,32.0,36.0,1.1682680668881513,true,20,true
n50r2,-1.0,-1.0,-1.0,2.540705040379129,true,20,true
n50r2,-1.0,-1.0,-1.0,3.773996891619647,true,20,true
n50r2,30.0,22.0,30.0,0.9378664461640379,true,20,true
n50r2,26.0,22.0,26.0,1.769452117169825,true,20,true
n50r2,-1.0,-1.0,-1.0,4.895170735389759,true,20,true
n50r2,-1.0,-1.0,-1.0,4.020710004677769,true,20,true
n50r2,-1.0,-1.0,-1.0,4.48533258530729,true,20,true
n50r2,-1.0,-1.0,-1.0,4.143207653385117,true,20,true
n50r2,20.0,18.0,20.0,0.8596699840483785,true,20,true
n50r2,-1.0,-1.0,-1.0,5.652757630856676,true,20,true
n50r2,-1.0,-1.0,-1.0,4.831389941970893,true,20,true
n50r2,-1.0,-1.0,-1.0,2.114985441445297,true,20,true
n50r2,48.0,42.0,48.0,2.550054961044658,true,20,true
n50r2,16.0,10.0,16.0,0.11453297130660907,true,20,true
n50r2,-1.0,-1.0,-1.0,3.2261274829315294,true,20,true
n50r2,14.0,14.0,14.0,0.10564567913342263,true,20,true
n50r2,-1.0,-1.0,-1.0,4.740884463093473,true,20,true
n50r2,26.0,20.0,26.0,0.29437047736982014,true,20,true
n50r2,-1.0,-1.0,-1.0,4.691025089857416,true,20,true
n50r2,-1.0,-1.0,-1.0,3.4008891488480004,true,20,true
n50r2,-1.0,-1.0,-1.0,4.919742873542179,true,20,true
n50r2,-1.0,-1.0,-1.0,4.798477086881496,true,20,true
n50r2,6.0,6.0,6.0,2.1188369375580995,true,20,true
n50r2,-1.0,-1.0,-1.0,5.087703867922436,true,20,true
n50r2,-1.0,-1.0,-1.0,5.000530492398503,true,20,true
n50r2,36.0,28.0,36.0,0.9270088846318321,true,20,true
n50r2,-1.0,-1.0,-1.0,3.59931842783115,true,20,true
n50r2,-1.0,-1.0,-1.0,2.4549685117609648,true,20,true
n50r2,-1.0,-1.0,-1.0,2.2661017367627867,true,20,true
n50r2,-1.0,-1.0,-1.0,4.14264831662089,true,20,true
n50r2,-1.0,-1.0,-1.0,5.27461621334658,true,20,true
n50r2,-1.0,-1.0,-1.0,5.38302167545113,true,20,true
n50r2,2.0,0.0,2.0,0.0,true,20,false
n50r2,12.0,10.0,12.0,0.4936510551235019,true,20,false
n50r2,22.0,16.0,22.0,1.555519885810005,true,20,false
n50r2,38.0,34.0,38.0,0.6134193661462292,true,20,false
n50r2,-1.0,-1.0,-1.0,2.5202785652926725,true,20,false
n50r2,14.0,12.0,14.0,0.34366788542440563,true,20,false
n50r2,6.0,4.0,6.0,1.4649338454864511,true,20,false
n50r2,-1.0,-1.0,-1.0,4.301079327493093,true,20,false
n50r2,22.0,16.0,22.0,0.8183082455466241,true,20,false
n50r2,28.0,26.0,28.0,0.760353094115163,true,20,false
n50r2,-1.0,-1.0,-1.0,3.781350839640074,true,20,false
n50r2,-1.0,-1.0,-1.0,4.650934120438207,true,20,false
n50r2,-1.0,-1.0,-1.0,3.5102726634628922,true,20,false
n50r2,-1.0,-1.0,-1.0,5.866232139617225,true,20,false
n50r2,18.0,10.0,18.0,0.4093525505540712,true,20,false
n50r2,-1.0,-1.0,-1.0,3.7183843037516042,true,20,false
n50r2,-1.0,-1.0,-1.0,2.829291952580294,true,20,false
n50r2,-1.0,-1.0,-1.0,5.142601214693532,true,20,false
n50r2,-1.0,-1.0,-1.0,2.5614019100559737,true,20,false
n50r2,-1.0,-1.0,-1.0,5.471198594637749,true,20,false
n50r2,-1.0,-1.0,-1.0,2.928064401368378,true,20,false
n50r2,-1.0,-1.0,-1.0,2.984683035696592,true,20,false
n50r2,34.0,26.0,34.0,1.6541251858067088,true,20,false
n50r2,-1.0,-1.0,-1.0,5.03075718367246,true,20,false
n50r2,-1.0,-1.0,-1.0,5.854396937007761,true,20,false
n50r2,36.0,30.0,36.0,1.401674563307731,true,20,false
n50r2,30.0,26.0,30.0,2.1672452976490146,true,20,false
n50r2,18.0,16.0,18.0,1.0514134375454056,true,20,false
n50r2,28.0,24.0,28.0,3.0544696446471233,true,20,false
n50r2,-1.0,-1.0,-1.0,4.868145315550162,true,20,false
n50r2,16.0,14.0,16.0,0.4202559221508587,true,20,false
n50r2,-1.0,-1.0,-1.0,5.595084746060893,true,20,false
n50r2,14.0,14.0,14.0,1.0830293901154517,true,20,false
n50r2,22.0,22.0,22.0,1.3372863838057825,true,20,false
n50r2,34.0,28.0,34.0,0.7614112767898857,true,20,false
n50r2,-1.0,-1.0,-1.0,2.525684687224448,true,20,false
n50r2,-1.0,-1.0,-1.0,2.6811836637701654,true,20,false
n50r2,16.0,16.0,16.0,0.5471284975366087,true,20,false
n50r2,-1.0,-1.0,-1.0,2.754578752055573,true,20,false
n50r2,-1.0,-1.0,-1.0,5.185450529412505,true,20,false
n50r2,-1.0,-1.0,-1.0,2.7486305568424347,true,20,false
n50r2,-1.0,-1.0,-1.0,5.88624695566114,true,20,false
n50r2,28.0,28.0,28.0,1.4829142274448452,true,20,false
n50r2,-1.0,-1.0,-1.0,4.732325637141945,true,20,false
n50r2,18.0,14.0,18.0,0.2496164336802606,true,20,false
n50r2,16.0,16.0,16.0,1.5974351271019518,true,20,false
n50r2,-1.0,-1.0,-1.0,5.077544007477378,true,20,false
n50r2,-1.0,-1.0,-1.0,3.0640885112704463,true,20,false
n50r2,38.0,26.0,38.0,1.0005426325884703,true,20,false
n50r2,-1.0,-1.0,-1.0,5.019023924466757,true,20,false
n50r2,-1.0,-1.0,-1.0,3.4762857130264764,true,20,false
n50r2,-1.0,-1.0,-1.0,4.255082299707602,true,20,false
n50r2,10.0,10.0,10.0,0.6383188781176942,true,20,false
n50r2,26.0,20.0,26.0,1.8295381135266287,true,20,false
n50r2,-1.0,-1.0,-1.0,3.2823522171777992,true,20,false
n50r2,-1.0,-1.0,-1.0,2.343131653669213,true,20,false
n50r2,4.0,2.0,4.0,0.6511075428113889,true,20,false
n50r2,-1.0,-1.0,-1.0,2.93737432251702,true,20,false
n50r2,18.0,18.0,18.0,0.4838622830642233,true,20,false
n50r2,-1.0,-1.0,-1.0,4.115986992066612,true,20,false
n50r2,-1.0,-1.0,-1.0,5.7647510551259,true,20,false
n50r2,-1.0,-1.0,-1.0,3.9491338412886616,true,20,false
n50r2,-1.0,-1.0,-1.0,5.682322754648361,true,20,false
n50r2,-1.0,-1.0,-1.0,5.686057937134361,true,20,false
n50r2,16.0,14.0,16.0,1.4127401099711239,true,20,false
n50r2,-1.0,-1.0,-1.0,3.0617319528853812,true,20,false
n50r2,-1.0,-1.0,-1.0,4.809568248394797,true,20,false
n50r2,30.0,30.0,30.0,2.0483169218288997,true,20,false
n50r2,8.0,6.0,8.0,2.421859938633515,true,20,false
n50r2,20.0,20.0,20.0,0.16385385546208323,true,20,false
n50r2,-1.0,-1.0,-1.0,2.492165611261051,true,20,false
n50r2,-1.0,-1.0,-1.0,5.436562490488042,true,20,false
n50r2,12.0,10.0,12.0,1.0199596200836147,true,20,false
n50r2,-1.0,-1.0,-1.0,3.8068085042030297,true,20,false
n50r2,-1.0,-1.0,-1.0,3.6717428112150516,true,20,false
n50r2,46.0,42.0,46.0,1.9927229294397593,true,20,false
n50r2,26.0,20.0,26.0,2.3093138767253536,true,20,false
n50r2,-1.0,-1.0,-1.0,5.178126247038237,true,20,false
n50r2,12.0,8.0,12.0,0.4576999326445181,true,20,false
n50r2,-1.0,-1.0,-1.0,2.998769665366407,true,20,false
n50r2,-1.0,-1.0,-1.0,4.7382686549159,true,20,false
n50r2,-1.0,-1.0,-1.0,3.8342010463557648,true,20,false
n50r2,-1.0,-1.0,-1.0,5.0669431924041515,true,20,false
n50r2,10.0,8.0,10.0,1.045474671725784,true,20,false
n50r2,16.0,16.0,16.0,1.1173151404962687,true,20,false
n50r2,48.0,42.0,48.0,2.69541914354881,true,20,false
n50r2,-1.0,-1.0,-1.0,3.765459699878753,true,20,false
n50r2,-1.0,-1.0,-1.0,1.5729345600535807,true,20,false
n50r2,-1.0,-1.0,-1.0,5.802152781913946,true,20,false
n50r2,-1.0,-1.0,-1.0,3.2084968163761673,true,20,false
n50r2,22.0,20.0,22.0,2.007661170968658,true,20,false
n50r2,12.0,8.0,12.0,0.020111523322862455,true,20,false
n50r2,28.0,26.0,28.0,1.455773564516619,true,20,false
n50r2,-1.0,-1.0,-1.0,5.765002839376102,true,20,false
n50r2,36.0,32.0,36.0,0.2844046925223557,true,20,false
n50r2,-1.0,-1.0,-1.0,3.5771814343932804,true,20,false
n50r2,-1.0,-1.0,-1.0,3.723155558023662,true,20,false
n50r2,30.0,26.0,30.0,1.3675524985314034,true,20,false
n50r2,-1.0,-1.0,-1.0,4.628729982605909,true,20,false
n50r2,-1.0,-1.0,-1.0,2.872800698744756,true,20,false
n50r2,0.0,0.0,0.0,0.0,false,20,true
n50r2,-1.0,-1.0,-1.0,5.147478667228772,false,20,true
n50r2,-1.0,-1.0,-1.0,4.923509029753908,false,20,true
n50r2,14.0,12.0,14.0,0.3882482928492538,false,20,true
n50r2,-1.0,-1.0,-1.0,4.619734972537159,false,20,true
n50r2,-1.0,-1.0,-1.0,5.128197570498667,false,20,true
n50r2,40.0,34.0,40.0,1.5275839837253633,false,20,true
n50r2,14.0,12.0,14.0,0.19768582108808017,false,20,true
n50r2,-1.0,-1.0,-1.0,4.718223487854347,false,20,true
n50r2,32.0,30.0,32.0,1.8474245925412744,false,20,true
n50r2,0.0,0.0,0.0,0.42771870612217416,false,20,true
n50r2,16.0,12.0,16.0,0.3572833738865234,false,20,true
n50r2,-1.0,-1.0,-1.0,5.245250456541321,false,20,true
n50r2,22.0,20.0,22.0,0.011586861511919712,false,20,true
n50r2,32.0,30.0,32.0,0.1653893871034939,false,20,true
n50r2,-1.0,-1.0,-1.0,4.113976234692468,false,20,true
n50r2,-1.0,-1.0,-1.0,4.850314986927594,false,20,true
n50r2,42.0,36.0,42.0,2.3100915885783344,false,20,true
n50r2,18.0,12.0,18.0,0.8351121973994727,false,20,true
n50r2,22.0,16.0,22.0,1.4718747195359092,false,20,true
n50r2,32.0,26.0,32.0,2.011321721647487,false,20,true
n50r2,12.0,6.0,12.0,0.17777277675387948,false,20,true
n50r2,30.0,28.0,30.0,1.1028692723026845,false,20,true
n50r2,12.0,6.0,12.0,1.1571517014112935,false,20,true
n50r2,-1.0,-1.0,-1.0,5.792285557632006,false,20,true
n50r2,-1.0,-1.0,-1.0,4.898240874480944,false,20,true
n50r2,46.0,30.0,46.0,1.2039964964355732,false,20,true
n50r2,-1.0,-1.0,-1.0,4.66725579447724,false,20,true
n50r2,-1.0,-1.0,-1.0,3.957346842037646,false,20,true
n50r2,-1.0,-1.0,-1.0,3.8909381271804198,false,20,true
n50r2,-1.0,-1.0,-1.0,5.1938821506804524,false,20,true
n50r2,30.0,16.0,30.0,1.0820241217129958,false,20,true
n50r2,-1.0,-1.0,-1.0,4.118472027693844,false,20,true
n50r2,-1.0,-1.0,-1.0,3.4549857238352804,false,20,true
n50r2,24.0,20.0,24.0,2.1132905705534144,false,20,true
n50r2,-1.0,-1.0,-1.0,2.93401993764698,false,20,true
n50r2,-1.0,-1.0,-1.0,5.309340562024049,false,20,true
n50r2,-1.0,-1.0,-1.0,5.165503846238119,false,20,true
n50r2,34.0,30.0,34.0,3.1881101028588468,false,20,true
n50r2,-1.0,-1.0,-1.0,2.6102979969419424,false,20,true
n50r2,-1.0,-1.0,-1.0,2.9676671509403865,false,20,true
n50r2,16.0,16.0,16.0,2.3655578253429077,false,20,true
n50r2,22.0,18.0,22.0,3.0532485904256634,false,20,true
n50r2,-1.0,-1.0,-1.0,5.227287841808847,false,20,true
n50r2,-1.0,-1.0,-1.0,4.8917397418114374,false,20,true
n50r2,-1.0,-1.0,-1.0,4.439867271295594,false,20,true
n50r2,-1.0,-1.0,-1.0,3.3934590125851263,false,20,true
n50r2,52.0,38.0,52.0,1.7422152863254434,false,20,true
n50r2,-1.0,-1.0,-1.0,5.479319400319728,false,20,true
n50r2,-1.0,-1.0,-1.0,3.581868087528082,false,20,true
n50r2,-1.0,-1.0,-1.0,5.802577082790054,false,20,true
n50r2,-1.0,-1.0,-1.0,4.432613674716466,false,20,true
n50r2,-1.0,-1.0,-1.0,4.613735654121193,false,20,true
n50r2,30.0,26.0,30.0,1.546059333528852,false,20,true
n50r2,14.0,14.0,14.0,0.8700958948970757,false,20,true
n50r2,-1.0,-1.0,-1.0,5.441029152124951,false,20,true
n50r2,32.0,24.0,32.0,0.33756321720210647,false,20,true
n50r2,12.0,12.0,12.0,1.5136719386003117,false,20,true
n50r2,-1.0,-1.0,-1.0,3.8693554965843426,false,20,true
n50r2,-1.0,-1.0,-1.0,5.712842364382995,false,20,true
n50r2,14.0,10.0,14.0,1.3396907275567775,false,20,true
n50r2,10.0,8.0,10.0,1.6250487295267702,false,20,true
n50r2,-1.0,-1.0,-1.0,4.140359275294488,false,20,true
n50r2,16.0,14.0,16.0,1.3248922547052995,false,20,true
n50r2,26.0,22.0,26.0,1.593658658587687,false,20,true
n50r2,8.0,8.0,8.0,1.5267632402588391,false,20,true
n50r2,-1.0,-1.0,-1.0,5.020712616969259,false,20,true
n50r2,-1.0,-1.0,-1.0,5.238011143709737,false,20,true
n50r2,2.0,0.0,2.0,1.6733721672605535,false,20,true
n50r2,12.0,12.0,12.0,2.271256371889796,false,20,true
n50r2,-1.0,-1.0,-1.0,3.5851204109128223,false,20,true
n50r2,-1.0,-1.0,-1.0,4.2908930958769655,false,20,true
n50r2,-1.0,-1.0,-1.0,4.263772216574491,false,20,true
n50r2,14.0,12.0,14.0,1.5741854486311575,false,20,true
n50r2,34.0,20.0,34.0,0.12454572493290308,false,20,true
n50r2,-1.0,-1.0,-1.0,4.179077430426895,false,20,true
n50r2,40.0,26.0,40.0,0.540990292207408,false,20,true
n50r2,-1.0,-1.0,-1.0,4.325370748168246,false,20,true
n50r2,-1.0,-1.0,-1.0,4.247991771469711,false,20,true
n50r2,-1.0,-1.0,-1.0,4.576215702005594,false,20,true
n50r2,14.0,12.0,14.0,2.361602977686885,false,20,true
n50r2,-1.0,-1.0,-1.0,3.334029221464964,false,20,true
n50r2,22.0,22.0,22.0,2.3057034457625445,false,20,true
n50r2,6.0,4.0,6.0,0.028554788881004222,false,20,true
n50r2,18.0,14.0,18.0,1.4691836144766863,false,20,true
n50r2,-1.0,-1.0,-1.0,5.63695677137197,false,20,true
n50r2,-1.0,-1.0,-1.0,0.8629790370285604,false,20,true
n50r2,-1.0,-1.0,-1.0,5.7615814866294555,false,20,true
n50r2,-1.0,-1.0,-1.0,4.017829119226054,false,20,true
n50r2,-1.0,-1.0,-1.0,5.540288571919921,false,20,true
n50r2,-1.0,-1.0,-1.0,5.558477192526476,false,20,true
n50r2,-1.0,-1.0,-1.0,4.896355177490238,false,20,true
n50r2,-1.0,-1.0,-1.0,2.4840680618663216,false,20,true
n50r2,-1.0,-1.0,-1.0,3.470730415113831,false,20,true
n50r2,-1.0,-1.0,-1.0,2.9598510197230903,false,20,true
n50r2,-1.0,-1.0,-1.0,5.125745973300684,false,20,true
n50r2,24.0,20.0,24.0,0.050608885995078554,false,20,true
n50r2,-1.0,-1.0,-1.0,5.1812108733674895,false,20,true
n50r2,-1.0,-1.0,-1.0,4.954419156018219,false,20,true
n50r2,-1.0,-1.0,-1.0,5.581480053913199,false,20,true
n50r2,2.0,0.0,2.0,0.0,false,20,false
n50r2,6.0,6.0,6.0,0.03994556685362087,false,20,false
n50r2,-1.0,-1.0,-1.0,5.747312939317859,false,20,false
n50r2,-1.0,-1.0,-1.0,4.020225559345643,false,20,false
n50r2,-1.0,-1.0,-1.0,5.566962988060594,false,20,false
n50r2,48.0,44.0,48.0,2.8559458322290143,false,20,false
n50r2,-1.0,-1.0,-1.0,3.9068300642034184,false,20,false
n50r2,-1.0,-1.0,-1.0,4.51144750349985,false,20,false
n50r2,38.0,36.0,38.0,2.4685226107592966,false,20,false
n50r2,30.0,30.0,30.0,1.9539057399372788,false,20,false
n50r2,18.0,16.0,18.0,0.1977777666456649,false,20,false
n50r2,-1.0,-1.0,-1.0,5.212191158056289,false,20,false
n50r2,26.0,22.0,26.0,1.2430740232262247,false,20,false
n50r2,42.0,38.0,42.0,2.9773191860948316,false,20,false
n50r2,48.0,44.0,48.0,2.8618846422617223,false,20,false
n50r2,12.0,12.0,12.0,0.908017504332366,false,20,false
n50r2,34.0,28.0,34.0,1.7552253924759846,false,20,false
n50r2,-1.0,-1.0,-1.0,4.17816424147536,false,20,false
n50r2,22.0,22.0,22.0,0.8960786783008601,false,20,false
n50r2,32.0,26.0,32.0,1.8280292970024723,false,20,false
n50r2,30.0,26.0,30.0,2.795021798426639,false,20,false
n50r2,0.0,0.0,0.0,0.2679188746615158,false,20,false
n50r2,36.0,30.0,36.0,1.829233777604527,false,20,false
n50r2,-1.0,-1.0,-1.0,4.3042852873338395,false,20,false
n50r2,-1.0,-1.0,-1.0,5.1550808121015725,false,20,false
n50r2,52.0,46.0,52.0,2.4888638478843412,false,20,false
n50r2,-1.0,-1.0,-1.0,3.8772853006853696,false,20,false
n50r2,20.0,16.0,20.0,2.0028010872131445,false,20,false
n50r2,-1.0,-1.0,-1.0,3.5268878906272483,false,20,false
n50r2,8.0,8.0,8.0,0.8212285615070943,false,20,false
n50r2,24.0,22.0,24.0,0.5901344521081078,false,20,false
n50r2,24.0,20.0,24.0,1.8557871434296949,false,20,false
n50r2,-1.0,-1.0,-1.0,4.840478925078273,false,20,false
n50r2,22.0,16.0,22.0,0.3732109248460125,false,20,false
n50r2,-1.0,-1.0,-1.0,4.46471360956066,false,20,false
n50r2,36.0,28.0,36.0,0.07524380664118285,false,20,false
n50r2,-1.0,-1.0,-1.0,3.259081506387246,false,20,false
n50r2,6.0,6.0,6.0,1.0875186366194467,false,20,false
n50r2,26.0,20.0,26.0,0.3053240999216823,false,20,false
n50r2,-1.0,-1.0,-1.0,2.9694735104706536,false,20,false
n50r2,-1.0,-1.0,-1.0,3.895539770742924,false,20,false
n50r2,-1.0,-1.0,-1.0,5.854651541288768,false,20,false
n50r2,6.0,6.0,6.0,0.6842884732492228,false,20,false
n50r2,10.0,6.0,10.0,1.1528437439851256,false,20,false
n50r2,-1.0,-1.0,-1.0,2.717242853122901,false,20,false
n50r2,24.0,24.0,24.0,2.0092976193291987,false,20,false
n50r2,12.0,10.0,12.0,0.11520176925192148,false,20,false
n50r2,-1.0,-1.0,-1.0,2.9235524695235466,false,20,false
n50r2,48.0,42.0,48.0,2.1867602825567065,false,20,false
n50r2,-1.0,-1.0,-1.0,2.8693046199189713,false,20,false
n50r2,-1.0,-1.0,-1.0,5.207762806330694,false,20,false
n50r2,-1.0,-1.0,-1.0,3.769439207054488,false,20,false
n50r2,10.0,8.0,10.0,0.20428845333387088,false,20,false
n50r2,-1.0,-1.0,-1.0,4.295237768533389,false,20,false
n50r2,-1.0,-1.0,-1.0,4.138777573127133,false,20,false
n50r2,-1.0,-1.0,-1.0,3.9845798294708636,false,20,false
n50r2,-1.0,-1.0,-1.0,4.348932552428112,false,20,false
n50r2,26.0,26.0,26.0,0.4636483830477765,false,20,false
n50r2,-1.0,-1.0,-1.0,3.8146005531003415,false,20,false
n50r2,14.0,14.0,14.0,0.6883733781240138,false,20,false
n50r2,44.0,26.0,44.0,1.6374062224632053,false,20,false
n50r2,12.0,10.0,12.0,1.8227554086786133,false,20,false
n50r2,-1.0,-1.0,-1.0,3.3051049505612182,false,20,false
n50r2,-1.0,-1.0,-1.0,3.5535375406951806,false,20,false
n50r2,-1.0,-1.0,-1.0,3.558333711522155,false,20,false
n50r2,8.0,6.0,8.0,0.5858883263732306,false,20,false
n50r2,24.0,10.0,24.0,1.8668518638365512,false,20,false
n50r2,-1.0,-1.0,-1.0,5.361001185903556,false,20,false
n50r2,-1.0,-1.0,-1.0,5.1397406814540245,false,20,false
n50r2,28.0,20.0,28.0,1.4663723257854442,false,20,false
n50r2,-1.0,-1.0,-1.0,4.457996355942466,false,20,false
n50r2,20.0,12.0,20.0,1.3967613381057185,false,20,false
n50r2,16.0,14.0,16.0,1.098617313438828,false,20,false
n50r2,20.0,16.0,20.0,1.4730356559652749,false,20,false
n50r2,-1.0,-1.0,-1.0,5.459714586721597,false,20,false
n50r2,-1.0,-1.0,-1.0,4.863825705908193,false,20,false
n50r2,-1.0,-1.0,-1.0,1.996094323234243,false,20,false
n50r2,6.0,4.0,6.0,0.4170282776865157,false,20,false
n50r2,-1.0,-1.0,-1.0,4.087643826324891,false,20,false
n50r2,36.0,22.0,36.0,2.5069648321572364,false,20,false
n50r2,-1.0,-1.0,-1.0,2.752783141606309,false,20,false
n50r2,-1.0,-1.0,-1.0,3.1752371680598204,false,20,false
n50r2,38.0,20.0,38.0,1.1628577148216337,false,20,false
n50r2,-1.0,-1.0,-1.0,3.426254791066521,false,20,false
n50r2,-1.0,-1.0,-1.0,1.711070114427265,false,20,false
n50r2,-1.0,-1.0,-1.0,4.828938014536716,false,20,false
n50r2,32.0,26.0,32.0,1.3773448435766888,false,20,false
n50r2,28.0,24.0,28.0,0.7903149787157309,false,20,false
n50r2,-1.0,-1.0,-1.0,2.98190837683625,false,20,false
n50r2,-1.0,-1.0,-1.0,3.125526004067577,false,20,false
n50r2,4.0,4.0,4.0,0.8521765884222017,false,20,false
n50r2,30.0,24.0,30.0,1.381493587323607,false,20,false
n50r2,-1.0,-1.0,-1.0,2.6036592793051407,false,20,false
n50r2,8.0,4.0,8.0,1.0938144405147738,false,20,false
n50r2,42.0,36.0,42.0,2.020351069518183,false,20,false
n50r2,24.0,18.0,24.0,0.4606686282350745,false,20,false
n50r2,-1.0,-1.0,-1.0,4.004520364111056,false,20,false
n50r2,24.0,20.0,24.0,0.26378988957655036,false,20,false
n50r2,22.0,20.0,22.0,2.1446819289835166,false,20,false
n50r2,18.0,12.0,18.0,0.2719366954523445,false,20,false
n50r2,2.0,0.0,2.0,0.0,true,25,true
n50r2,-1.0,-1.0,-1.0,5.4017482045208585,true,25,true
n50r2,-1.0,-1.0,-1.0,5.187820815776375,true,25,true
n50r2,-1.0,-1.0,-1.0,4.406675466695897,true,25,true
n50r2,-1.0,-1.0,-1.0,3.913168245451075,true,25,true
n50r2,-1.0,-1.0,-1.0,3.7213225363673934,true,25,true
n50r2,28.0,22.0,28.0,3.2775460595748918,true,25,true
n50r2,-1.0,-1.0,-1.0,5.5813859333394475,true,25,true
n50r2,-1.0,-1.0,-1.0,5.052905030715097,true,25,true
n50r2,-1.0,-1.0,-1.0,4.337829563174023,true,25,true
n50r2,10.0,8.0,10.0,0.7308986374566137,true,25,true
n50r2,6.0,4.0,6.0,0.5805952351291884,true,25,true
n50r2,6.0,6.0,6.0,0.9910517930461383,true,25,true
n50r2,6.0,6.0,6.0,2.132548194958794,true,25,true
n50r2,-1.0,-1.0,-1.0,5.421391412842982,true,25,true
n50r2,16.0,10.0,16.0,1.6013840001028312,true,25,true
n50r2,30.0,26.0,30.0,2.907412706253792,true,25,true
n50r2,-1.0,-1.0,-1.0,5.538939396286936,true,25,true
n50r2,-1.0,-1.0,-1.0,4.849240583375226,true,25,true
n50r2,20.0,6.0,20.0,0.6109584114421375,true,25,true
n50r2,-1.0,-1.0,-1.0,4.951138635970823,true,25,true
n50r2,-1.0,-1.0,-1.0,5.560748370386643,true,25,true
n50r2,-1.0,-1.0,-1.0,5.700615223412506,true,25,true
n50r2,-1.0,-1.0,-1.0,3.4821209962980326,true,25,true
n50r2,-1.0,-1.0,-1.0,3.5829681608912085,true,25,true
n50r2,22.0,18.0,22.0,2.50451081304514,true,25,true
n50r2,-1.0,-1.0,-1.0,4.194112916854564,true,25,true
n50r2,28.0,16.0,28.0,1.3318372193851205,true,25,true
n50r2,8.0,8.0,8.0,0.2777909056145602,true,25,true
n50r2,20.0,18.0,20.0,1.2207088703684679,true,25,true
n50r2,-1.0,-1.0,-1.0,5.524566980002067,true,25,true
n50r2,34.0,28.0,34.0,2.626372821830833,true,25,true
n50r2,-1.0,-1.0,-1.0,3.7781700201661494,true,25,true
n50r2,-1.0,-1.0,-1.0,2.417957647512695,true,25,true
n50r2,28.0,22.0,28.0,1.6422391989467906,true,25,true
